"Customer ID","Segment","Cluster","Age","Age_Group","Gender","Location"
1486,"Segment 3",3,22,"18-25","Male","Nebraska"
1487,"Segment 1",1,25,"18-25","Male","Idaho"
1488,"Segment 1",1,40,"36-50","Male","Arizona"
1489,"Segment 1",1,23,"18-25","Male","Hawaii"
1490,"Segment 1",1,24,"18-25","Male","Missouri"
1491,"Segment 4",4,66,"51-70","Male","Louisiana"
1492,"Segment 3",3,27,"26-35","Male","Arkansas"
1493,"Segment 2",2,62,"51-70","Male","North Carolina"
1494,"Segment 2",2,70,"51-70","Male","North Dakota"
1495,"Segment 3",3,43,"36-50","Male","Montana"
1496,"Segment 1",1,45,"36-50","Male","Rhode Island"
1497,"Segment 4",4,63,"51-70","Male","Idaho"
1498,"Segment 2",2,69,"51-70","Male","Michigan"
1499,"Segment 2",2,59,"51-70","Male","Illinois"
1500,"Segment 3",3,19,"18-25","Male","Georgia"
1501,"Segment 4",4,63,"51-70","Male","Alabama"
1502,"Segment 3",3,37,"36-50","Male","Alaska"
1503,"Segment 3",3,37,"36-50","Male","Massachusetts"
1504,"Segment 2",2,50,"36-50","Male","Michigan"
1505,"Segment 4",4,60,"51-70","Male","Alaska"
1506,"Segment 2",2,46,"36-50","Male","North Dakota"
1507,"Segment 2",2,35,"26-35","Male","South Carolina"
1508,"Segment 4",4,66,"51-70","Male","Pennsylvania"
1509,"Segment 1",1,35,"26-35","Male","Colorado"
1510,"Segment 1",1,20,"18-25","Male","New Hampshire"
1511,"Segment 2",2,55,"51-70","Male","Maryland"
1512,"Segment 4",4,34,"26-35","Male","Georgia"
1513,"Segment 2",2,60,"51-70","Male","Wisconsin"
1514,"Segment 1",1,22,"18-25","Male","Texas"
1515,"Segment 3",3,26,"26-35","Male","Utah"
1516,"Segment 4",4,39,"36-50","Male","Indiana"
1517,"Segment 1",1,20,"18-25","Male","Nevada"
1518,"Segment 2",2,57,"51-70","Male","New Hampshire"
1519,"Segment 4",4,68,"51-70","Male","New York"
1520,"Segment 4",4,50,"36-50","Male","Texas"
1521,"Segment 1",1,21,"18-25","Male","Iowa"
1522,"Segment 3",3,29,"26-35","Male","Washington"
1523,"Segment 1",1,38,"36-50","Male","Tennessee"
1524,"Segment 4",4,54,"51-70","Male","Georgia"
1525,"Segment 1",1,22,"18-25","Male","Massachusetts"
1526,"Segment 1",1,29,"26-35","Male","Oregon"
1527,"Segment 2",2,41,"36-50","Male","Oklahoma"
1528,"Segment 1",1,26,"26-35","Male","Wisconsin"
1529,"Segment 4",4,69,"51-70","Male","Oregon"
1530,"Segment 3",3,20,"18-25","Male","Georgia"
1531,"Segment 2",2,59,"51-70","Male","New Mexico"
1532,"Segment 4",4,63,"51-70","Male","Mississippi"
1533,"Segment 2",2,68,"51-70","Male","Wisconsin"
1534,"Segment 2",2,50,"36-50","Male","New Hampshire"
1535,"Segment 4",4,55,"51-70","Male","Wyoming"
1536,"Segment 1",1,36,"36-50","Male","West Virginia"
1537,"Segment 3",3,18,"18-25","Male","Michigan"
1538,"Segment 4",4,68,"51-70","Male","Alaska"
1539,"Segment 2",2,56,"51-70","Male","Illinois"
1540,"Segment 1",1,32,"26-35","Male","Hawaii"
1541,"Segment 3",3,28,"26-35","Male","Colorado"
1542,"Segment 3",3,24,"18-25","Male","Illinois"
1543,"Segment 2",2,59,"51-70","Male","Hawaii"
1544,"Segment 4",4,56,"51-70","Male","Wisconsin"
1545,"Segment 1",1,30,"26-35","Male","Arkansas"
1546,"Segment 1",1,48,"36-50","Male","Delaware"
1547,"Segment 2",2,60,"51-70","Male","Oregon"
1548,"Segment 2",2,46,"36-50","Male","South Carolina"
1549,"Segment 2",2,69,"51-70","Male","Maryland"
1550,"Segment 3",3,19,"18-25","Male","Kansas"
1551,"Segment 2",2,66,"51-70","Male","Arkansas"
1552,"Segment 2",2,64,"51-70","Male","Minnesota"
1553,"Segment 2",2,54,"51-70","Male","New Mexico"
1554,"Segment 1",1,27,"26-35","Male","Delaware"
1555,"Segment 2",2,64,"51-70","Male","Utah"
1556,"Segment 1",1,43,"36-50","Male","Ohio"
1557,"Segment 3",3,43,"36-50","Male","Alabama"
1558,"Segment 1",1,27,"26-35","Male","South Dakota"
1559,"Segment 3",3,35,"26-35","Male","New Mexico"
1560,"Segment 4",4,43,"36-50","Male","Oregon"
1561,"Segment 4",4,57,"51-70","Male","Oregon"
1562,"Segment 2",2,50,"36-50","Male","Mississippi"
1563,"Segment 3",3,37,"36-50","Male","Alabama"
1564,"Segment 2",2,68,"51-70","Male","Kansas"
1565,"Segment 1",1,22,"18-25","Male","California"
1566,"Segment 4",4,58,"51-70","Male","Idaho"
1567,"Segment 4",4,48,"36-50","Male","Wyoming"
1568,"Segment 1",1,30,"26-35","Male","Minnesota"
1569,"Segment 4",4,51,"51-70","Male","Washington"
1570,"Segment 3",3,20,"18-25","Male","Hawaii"
1571,"Segment 1",1,30,"26-35","Male","Missouri"
1572,"Segment 1",1,28,"26-35","Male","Colorado"
1573,"Segment 3",3,37,"36-50","Male","Washington"
1574,"Segment 1",1,36,"36-50","Male","North Dakota"
1575,"Segment 1",1,18,"18-25","Male","Minnesota"
1576,"Segment 2",2,52,"51-70","Male","California"
1577,"Segment 4",4,56,"51-70","Male","Michigan"
1578,"Segment 2",2,68,"51-70","Male","Delaware"
1579,"Segment 4",4,62,"51-70","Male","California"
1580,"Segment 3",3,35,"26-35","Male","Oklahoma"
1581,"Segment 4",4,65,"51-70","Male","North Dakota"
1582,"Segment 4",4,69,"51-70","Male","Ohio"
1583,"Segment 3",3,28,"26-35","Male","Hawaii"
1584,"Segment 4",4,37,"36-50","Male","Maryland"
1585,"Segment 3",3,41,"36-50","Male","Hawaii"
1586,"Segment 2",2,37,"36-50","Male","Alabama"
1587,"Segment 1",1,25,"18-25","Male","Oklahoma"
1588,"Segment 4",4,41,"36-50","Male","Alabama"
1589,"Segment 2",2,48,"36-50","Male","Vermont"
1590,"Segment 3",3,42,"36-50","Male","Ohio"
1591,"Segment 3",3,54,"51-70","Male","Wisconsin"
1592,"Segment 3",3,18,"18-25","Male","South Dakota"
1593,"Segment 4",4,56,"51-70","Male","Iowa"
1594,"Segment 4",4,61,"51-70","Male","Maryland"
1595,"Segment 2",2,40,"36-50","Male","Colorado"
1596,"Segment 2",2,34,"26-35","Male","Wisconsin"
1597,"Segment 1",1,42,"36-50","Male","Mississippi"
1598,"Segment 2",2,43,"36-50","Male","Mississippi"
1599,"Segment 4",4,47,"36-50","Male","California"
1600,"Segment 3",3,48,"36-50","Male","Delaware"
1601,"Segment 1",1,20,"18-25","Male","Montana"
1602,"Segment 2",2,65,"51-70","Male","Indiana"
1603,"Segment 2",2,54,"51-70","Male","West Virginia"
1604,"Segment 1",1,23,"18-25","Male","Iowa"
1605,"Segment 1",1,18,"18-25","Male","Maine"
1606,"Segment 2",2,70,"51-70","Male","Connecticut"
1607,"Segment 2",2,55,"51-70","Male","Kansas"
1608,"Segment 3",3,49,"36-50","Male","Vermont"
1609,"Segment 1",1,26,"26-35","Male","Nebraska"
1610,"Segment 1",1,33,"26-35","Male","Nevada"
1611,"Segment 3",3,20,"18-25","Male","Tennessee"
1612,"Segment 1",1,41,"36-50","Male","Arkansas"
1613,"Segment 1",1,18,"18-25","Male","Wisconsin"
1614,"Segment 1",1,26,"26-35","Male","Illinois"
1615,"Segment 3",3,30,"26-35","Male","Kansas"
1616,"Segment 2",2,64,"51-70","Male","New York"
1617,"Segment 3",3,26,"26-35","Male","Colorado"
1618,"Segment 1",1,43,"36-50","Male","Wisconsin"
1619,"Segment 4",4,63,"51-70","Male","Michigan"
1620,"Segment 4",4,57,"51-70","Male","Hawaii"
1621,"Segment 3",3,25,"18-25","Male","Virginia"
1622,"Segment 2",2,68,"51-70","Male","Ohio"
1623,"Segment 1",1,31,"26-35","Male","Missouri"
1624,"Segment 2",2,64,"51-70","Male","Indiana"
1625,"Segment 2",2,38,"36-50","Male","Florida"
1626,"Segment 3",3,34,"26-35","Male","Minnesota"
1627,"Segment 3",3,32,"26-35","Male","Nevada"
1628,"Segment 2",2,69,"51-70","Male","Maine"
1629,"Segment 3",3,45,"36-50","Male","Massachusetts"
1630,"Segment 3",3,35,"26-35","Male","North Dakota"
1631,"Segment 2",2,63,"51-70","Male","New Jersey"
1632,"Segment 2",2,65,"51-70","Male","Indiana"
1633,"Segment 1",1,35,"26-35","Male","Oregon"
1634,"Segment 4",4,54,"51-70","Male","North Dakota"
1635,"Segment 1",1,28,"26-35","Male","South Carolina"
1636,"Segment 2",2,68,"51-70","Male","North Carolina"
1637,"Segment 2",2,58,"51-70","Male","North Dakota"
1638,"Segment 2",2,35,"26-35","Male","Massachusetts"
1639,"Segment 2",2,68,"51-70","Male","Tennessee"
1640,"Segment 3",3,41,"36-50","Male","Missouri"
1641,"Segment 2",2,65,"51-70","Male","Tennessee"
1642,"Segment 2",2,50,"36-50","Male","Colorado"
1643,"Segment 1",1,18,"18-25","Male","Mississippi"
1644,"Segment 3",3,38,"36-50","Male","Ohio"
1645,"Segment 4",4,68,"51-70","Male","North Carolina"
1646,"Segment 2",2,53,"51-70","Male","Ohio"
1647,"Segment 4",4,58,"51-70","Male","Nebraska"
1648,"Segment 1",1,34,"26-35","Male","Hawaii"
1649,"Segment 3",3,36,"36-50","Male","Oklahoma"
1650,"Segment 4",4,58,"51-70","Male","Wisconsin"
1651,"Segment 2",2,60,"51-70","Male","Arkansas"
1652,"Segment 4",4,59,"51-70","Male","Texas"
1653,"Segment 2",2,65,"51-70","Male","New Mexico"
1654,"Segment 3",3,31,"26-35","Male","Colorado"
1655,"Segment 2",2,43,"36-50","Male","Indiana"
1656,"Segment 3",3,37,"36-50","Male","Arizona"
1657,"Segment 3",3,21,"18-25","Male","Indiana"
1658,"Segment 2",2,69,"51-70","Male","Indiana"
1659,"Segment 1",1,32,"26-35","Male","Alaska"
1660,"Segment 2",2,53,"51-70","Male","Utah"
1661,"Segment 2",2,59,"51-70","Male","Louisiana"
1662,"Segment 4",4,64,"51-70","Male","Iowa"
1663,"Segment 2",2,63,"51-70","Male","New Mexico"
1664,"Segment 2",2,43,"36-50","Male","Maine"
1665,"Segment 1",1,19,"18-25","Male","Minnesota"
1666,"Segment 2",2,40,"36-50","Male","New Mexico"
1667,"Segment 2",2,51,"51-70","Male","Arkansas"
1668,"Segment 2",2,51,"51-70","Male","Oklahoma"
1669,"Segment 2",2,66,"51-70","Male","Utah"
1670,"Segment 3",3,42,"36-50","Male","Wisconsin"
1671,"Segment 3",3,22,"18-25","Male","Utah"
1672,"Segment 1",1,31,"26-35","Male","Utah"
1673,"Segment 3",3,18,"18-25","Male","South Carolina"
1674,"Segment 3",3,21,"18-25","Male","Hawaii"
1675,"Segment 3",3,35,"26-35","Male","Alaska"
1676,"Segment 1",1,35,"26-35","Male","Colorado"
1677,"Segment 3",3,27,"26-35","Male","West Virginia"
1678,"Segment 2",2,65,"51-70","Male","Oregon"
1679,"Segment 1",1,41,"36-50","Male","Ohio"
1680,"Segment 2",2,60,"51-70","Male","Massachusetts"
1681,"Segment 2",2,61,"51-70","Male","Louisiana"
1682,"Segment 3",3,24,"18-25","Male","Virginia"
1683,"Segment 4",4,65,"51-70","Male","New York"
1684,"Segment 3",3,23,"18-25","Male","Arkansas"
1685,"Segment 1",1,30,"26-35","Male","New Mexico"
1686,"Segment 1",1,33,"26-35","Male","Minnesota"
1687,"Segment 1",1,22,"18-25","Male","Illinois"
1688,"Segment 4",4,67,"51-70","Male","Georgia"
1689,"Segment 3",3,28,"26-35","Male","Mississippi"
1690,"Segment 1",1,32,"26-35","Male","North Carolina"
1691,"Segment 2",2,40,"36-50","Male","Nevada"
1692,"Segment 2",2,64,"51-70","Male","Connecticut"
1693,"Segment 3",3,56,"51-70","Male","Utah"
1694,"Segment 4",4,63,"51-70","Male","Tennessee"
1695,"Segment 3",3,20,"18-25","Male","Mississippi"
1696,"Segment 4",4,54,"51-70","Male","Nebraska"
1697,"Segment 1",1,31,"26-35","Male","West Virginia"
1698,"Segment 3",3,36,"36-50","Male","South Carolina"
1699,"Segment 1",1,25,"18-25","Male","Iowa"
1700,"Segment 1",1,20,"18-25","Male","North Dakota"
1701,"Segment 4",4,62,"51-70","Male","West Virginia"
1702,"Segment 2",2,69,"51-70","Male","Mississippi"
1703,"Segment 4",4,54,"51-70","Male","Alabama"
1704,"Segment 2",2,39,"36-50","Male","California"
1705,"Segment 2",2,56,"51-70","Male","Idaho"
1706,"Segment 2",2,39,"36-50","Male","South Dakota"
1707,"Segment 3",3,37,"36-50","Male","North Dakota"
1708,"Segment 1",1,25,"18-25","Male","Nevada"
1709,"Segment 3",3,35,"26-35","Male","Florida"
1710,"Segment 4",4,45,"36-50","Male","Indiana"
1711,"Segment 1",1,19,"18-25","Male","Arkansas"
1712,"Segment 1",1,21,"18-25","Male","North Carolina"
1713,"Segment 4",4,65,"51-70","Male","Illinois"
1714,"Segment 2",2,49,"36-50","Male","Missouri"
1715,"Segment 1",1,30,"26-35","Male","South Dakota"
1716,"Segment 3",3,23,"18-25","Male","Idaho"
1717,"Segment 2",2,69,"51-70","Male","Connecticut"
1718,"Segment 3",3,29,"26-35","Male","Hawaii"
1719,"Segment 4",4,54,"51-70","Male","Maryland"
1720,"Segment 2",2,45,"36-50","Male","Maryland"
1721,"Segment 3",3,25,"18-25","Male","Massachusetts"
1722,"Segment 1",1,34,"26-35","Male","Delaware"
1723,"Segment 2",2,46,"36-50","Male","Massachusetts"
1724,"Segment 2",2,70,"51-70","Male","New York"
1725,"Segment 3",3,42,"36-50","Male","Delaware"
1726,"Segment 2",2,45,"36-50","Male","Massachusetts"
1727,"Segment 2",2,57,"51-70","Male","Indiana"
1728,"Segment 2",2,49,"36-50","Male","Virginia"
1729,"Segment 1",1,23,"18-25","Male","Wyoming"
1730,"Segment 2",2,47,"36-50","Male","Illinois"
1731,"Segment 1",1,23,"18-25","Male","Alabama"
1732,"Segment 3",3,21,"18-25","Male","Idaho"
1733,"Segment 3",3,45,"36-50","Male","Rhode Island"
1734,"Segment 4",4,67,"51-70","Male","New York"
1735,"Segment 3",3,31,"26-35","Male","Missouri"
1736,"Segment 2",2,58,"51-70","Male","Texas"
1737,"Segment 2",2,57,"51-70","Male","Tennessee"
1738,"Segment 4",4,42,"36-50","Male","Ohio"
1739,"Segment 2",2,60,"51-70","Male","Tennessee"
1740,"Segment 1",1,21,"18-25","Male","Minnesota"
1741,"Segment 2",2,69,"51-70","Male","Wisconsin"
1742,"Segment 3",3,41,"36-50","Male","Delaware"
1743,"Segment 4",4,51,"51-70","Male","Kansas"
1744,"Segment 3",3,23,"18-25","Male","Missouri"
1745,"Segment 2",2,57,"51-70","Male","Michigan"
1746,"Segment 2",2,40,"36-50","Male","West Virginia"
1747,"Segment 2",2,65,"51-70","Male","Alabama"
1748,"Segment 2",2,61,"51-70","Male","New Hampshire"
1749,"Segment 4",4,34,"26-35","Male","Montana"
1750,"Segment 3",3,43,"36-50","Male","Wyoming"
1751,"Segment 3",3,31,"26-35","Male","Missouri"
1752,"Segment 2",2,57,"51-70","Male","Ohio"
1753,"Segment 3",3,34,"26-35","Male","South Dakota"
1754,"Segment 1",1,25,"18-25","Male","Colorado"
1755,"Segment 4",4,66,"51-70","Male","Massachusetts"
1756,"Segment 2",2,56,"51-70","Male","Delaware"
1757,"Segment 3",3,49,"36-50","Male","New Hampshire"
1758,"Segment 3",3,19,"18-25","Male","Michigan"
1759,"Segment 1",1,27,"26-35","Male","Pennsylvania"
1760,"Segment 2",2,68,"51-70","Male","Louisiana"
1761,"Segment 3",3,20,"18-25","Male","Minnesota"
1762,"Segment 1",1,21,"18-25","Male","Hawaii"
1763,"Segment 3",3,36,"36-50","Male","Idaho"
1764,"Segment 4",4,37,"36-50","Male","Vermont"
1765,"Segment 2",2,61,"51-70","Male","Delaware"
1766,"Segment 4",4,68,"51-70","Male","New Mexico"
1767,"Segment 2",2,60,"51-70","Male","Alaska"
1768,"Segment 4",4,69,"51-70","Male","Minnesota"
1769,"Segment 1",1,25,"18-25","Male","Nebraska"
1770,"Segment 1",1,32,"26-35","Male","Alaska"
1771,"Segment 2",2,53,"51-70","Male","Michigan"
1772,"Segment 4",4,46,"36-50","Male","Indiana"
1773,"Segment 2",2,58,"51-70","Male","Hawaii"
1774,"Segment 3",3,21,"18-25","Male","West Virginia"
1775,"Segment 4",4,46,"36-50","Male","New York"
1776,"Segment 3",3,18,"18-25","Male","Iowa"
1777,"Segment 2",2,56,"51-70","Male","Arizona"
1778,"Segment 1",1,18,"18-25","Male","Minnesota"
1779,"Segment 4",4,49,"36-50","Male","Texas"
1780,"Segment 1",1,29,"26-35","Male","Virginia"
1781,"Segment 4",4,67,"51-70","Male","North Dakota"
1782,"Segment 1",1,31,"26-35","Male","Iowa"
1783,"Segment 4",4,52,"51-70","Male","Utah"
1784,"Segment 2",2,42,"36-50","Male","Ohio"
1785,"Segment 1",1,32,"26-35","Male","Louisiana"
1786,"Segment 2",2,47,"36-50","Male","Iowa"
1787,"Segment 1",1,45,"36-50","Male","Maryland"
1788,"Segment 1",1,20,"18-25","Male","Montana"
1789,"Segment 2",2,66,"51-70","Male","Illinois"
1790,"Segment 2",2,52,"51-70","Male","Arizona"
1791,"Segment 2",2,50,"36-50","Male","North Carolina"
1792,"Segment 4",4,62,"51-70","Male","Montana"
1793,"Segment 3",3,38,"36-50","Male","Iowa"
1794,"Segment 4",4,65,"51-70","Male","Iowa"
1795,"Segment 2",2,60,"51-70","Male","Ohio"
1796,"Segment 2",2,68,"51-70","Male","Wisconsin"
1797,"Segment 2",2,62,"51-70","Male","South Carolina"
1798,"Segment 2",2,62,"51-70","Male","Oregon"
1799,"Segment 3",3,40,"36-50","Male","North Dakota"
1800,"Segment 1",1,32,"26-35","Male","California"
1801,"Segment 3",3,22,"18-25","Male","Mississippi"
1802,"Segment 1",1,33,"26-35","Male","New Jersey"
1803,"Segment 4",4,57,"51-70","Male","Rhode Island"
1804,"Segment 4",4,60,"51-70","Male","New Hampshire"
1805,"Segment 1",1,30,"26-35","Male","Louisiana"
1806,"Segment 1",1,41,"36-50","Male","Arizona"
1807,"Segment 4",4,58,"51-70","Male","Rhode Island"
1808,"Segment 3",3,34,"26-35","Male","Vermont"
1809,"Segment 4",4,67,"51-70","Male","Tennessee"
1810,"Segment 4",4,58,"51-70","Male","Alaska"
1811,"Segment 2",2,41,"36-50","Male","Maryland"
1812,"Segment 4",4,42,"36-50","Male","Wisconsin"
1813,"Segment 1",1,50,"36-50","Male","Nevada"
1814,"Segment 3",3,40,"36-50","Male","Illinois"
1815,"Segment 3",3,32,"26-35","Male","Montana"
1816,"Segment 4",4,51,"51-70","Male","New Mexico"
1817,"Segment 1",1,26,"26-35","Male","Virginia"
1818,"Segment 1",1,32,"26-35","Male","Delaware"
1819,"Segment 2",2,58,"51-70","Male","North Carolina"
1820,"Segment 4",4,51,"51-70","Male","Nevada"
1821,"Segment 1",1,19,"18-25","Male","Washington"
1822,"Segment 2",2,57,"51-70","Male","Maine"
1823,"Segment 4",4,66,"51-70","Male","Connecticut"
1824,"Segment 4",4,62,"51-70","Male","Louisiana"
1825,"Segment 2",2,58,"51-70","Male","Illinois"
1826,"Segment 1",1,23,"18-25","Male","South Dakota"
1827,"Segment 1",1,45,"36-50","Male","Indiana"
1828,"Segment 1",1,20,"18-25","Male","Vermont"
1829,"Segment 1",1,33,"26-35","Male","New Hampshire"
1830,"Segment 1",1,30,"26-35","Male","Oregon"
1831,"Segment 4",4,50,"36-50","Male","Kansas"
1832,"Segment 4",4,62,"51-70","Male","Maine"
1833,"Segment 2",2,69,"51-70","Male","Louisiana"
1834,"Segment 1",1,34,"26-35","Male","Louisiana"
1835,"Segment 2",2,49,"36-50","Male","Indiana"
1836,"Segment 4",4,65,"51-70","Male","Kentucky"
1837,"Segment 2",2,66,"51-70","Male","South Carolina"
1838,"Segment 1",1,41,"36-50","Male","Montana"
1839,"Segment 1",1,37,"36-50","Male","Vermont"
1840,"Segment 3",3,32,"26-35","Male","Mississippi"
1841,"Segment 3",3,42,"36-50","Male","Wyoming"
1842,"Segment 3",3,31,"26-35","Male","Vermont"
1843,"Segment 4",4,61,"51-70","Male","Alabama"
1844,"Segment 1",1,36,"36-50","Male","Kentucky"
1845,"Segment 2",2,60,"51-70","Male","South Dakota"
1846,"Segment 3",3,51,"51-70","Male","Delaware"
1847,"Segment 2",2,68,"51-70","Male","Wisconsin"
1848,"Segment 4",4,46,"36-50","Male","Arizona"
1849,"Segment 3",3,19,"18-25","Male","Maine"
1850,"Segment 1",1,30,"26-35","Male","New Mexico"
1851,"Segment 3",3,51,"51-70","Male","Wyoming"
1852,"Segment 3",3,28,"26-35","Male","Delaware"
1853,"Segment 4",4,41,"36-50","Male","Pennsylvania"
1854,"Segment 3",3,29,"26-35","Male","North Dakota"
1855,"Segment 1",1,25,"18-25","Male","Kentucky"
1856,"Segment 4",4,60,"51-70","Male","Rhode Island"
1857,"Segment 2",2,63,"51-70","Male","Arizona"
1858,"Segment 4",4,51,"51-70","Male","Colorado"
1859,"Segment 1",1,22,"18-25","Male","Maine"
1860,"Segment 2",2,54,"51-70","Male","New Jersey"
1861,"Segment 1",1,18,"18-25","Male","Kansas"
1862,"Segment 3",3,29,"26-35","Male","South Dakota"
1863,"Segment 2",2,59,"51-70","Male","New Hampshire"
1864,"Segment 1",1,25,"18-25","Male","Connecticut"
1865,"Segment 3",3,19,"18-25","Male","Wyoming"
1866,"Segment 4",4,56,"51-70","Male","Missouri"
1867,"Segment 1",1,31,"26-35","Male","Alaska"
1868,"Segment 2",2,45,"36-50","Male","Delaware"
1869,"Segment 1",1,23,"18-25","Male","Indiana"
1870,"Segment 1",1,18,"18-25","Male","West Virginia"
1871,"Segment 4",4,43,"36-50","Male","Wyoming"
1872,"Segment 4",4,56,"51-70","Male","Illinois"
1873,"Segment 1",1,43,"36-50","Male","Alaska"
1874,"Segment 2",2,64,"51-70","Male","Wisconsin"
1875,"Segment 2",2,67,"51-70","Male","Indiana"
1876,"Segment 4",4,63,"51-70","Male","Tennessee"
1877,"Segment 2",2,54,"51-70","Male","Illinois"
1878,"Segment 2",2,69,"51-70","Male","Pennsylvania"
1879,"Segment 3",3,34,"26-35","Male","Oklahoma"
1880,"Segment 2",2,56,"51-70","Male","Tennessee"
1881,"Segment 3",3,34,"26-35","Male","New Jersey"
1882,"Segment 2",2,58,"51-70","Male","New Jersey"
1883,"Segment 1",1,44,"36-50","Male","Tennessee"
1884,"Segment 1",1,25,"18-25","Male","Georgia"
1885,"Segment 1",1,27,"26-35","Male","Arizona"
1886,"Segment 1",1,26,"26-35","Male","Nevada"
1887,"Segment 1",1,18,"18-25","Male","Arkansas"
1888,"Segment 2",2,64,"51-70","Male","North Dakota"
1889,"Segment 4",4,62,"51-70","Male","South Dakota"
1890,"Segment 2",2,59,"51-70","Male","North Carolina"
1891,"Segment 3",3,36,"36-50","Male","Hawaii"
1892,"Segment 4",4,69,"51-70","Male","New Hampshire"
1893,"Segment 1",1,39,"36-50","Male","California"
1894,"Segment 1",1,28,"26-35","Male","Delaware"
1895,"Segment 3",3,42,"36-50","Male","Arizona"
1896,"Segment 1",1,31,"26-35","Male","Washington"
1897,"Segment 2",2,57,"51-70","Male","Nevada"
1898,"Segment 4",4,53,"51-70","Male","Alaska"
1899,"Segment 4",4,59,"51-70","Male","Texas"
1900,"Segment 1",1,32,"26-35","Male","New York"
1901,"Segment 4",4,65,"51-70","Male","Iowa"
1902,"Segment 4",4,56,"51-70","Male","Arizona"
1903,"Segment 1",1,31,"26-35","Male","New Mexico"
1904,"Segment 2",2,59,"51-70","Male","North Carolina"
1905,"Segment 1",1,22,"18-25","Male","Nevada"
1906,"Segment 1",1,47,"36-50","Male","Idaho"
1907,"Segment 1",1,23,"18-25","Male","Vermont"
1908,"Segment 4",4,69,"51-70","Male","New Mexico"
1909,"Segment 3",3,18,"18-25","Male","Georgia"
1910,"Segment 4",4,50,"36-50","Male","Kentucky"
1911,"Segment 1",1,29,"26-35","Male","New York"
1912,"Segment 4",4,65,"51-70","Male","Arizona"
1913,"Segment 3",3,29,"26-35","Male","Colorado"
1914,"Segment 2",2,49,"36-50","Male","Kentucky"
1915,"Segment 3",3,28,"26-35","Male","Alaska"
1916,"Segment 4",4,51,"51-70","Male","Alabama"
1917,"Segment 3",3,26,"26-35","Male","Connecticut"
1918,"Segment 3",3,38,"36-50","Male","Hawaii"
1919,"Segment 1",1,35,"26-35","Male","Idaho"
1920,"Segment 3",3,34,"26-35","Male","Virginia"
1921,"Segment 3",3,51,"51-70","Male","Connecticut"
1922,"Segment 2",2,47,"36-50","Male","Michigan"
1923,"Segment 1",1,18,"18-25","Male","Kentucky"
1924,"Segment 2",2,64,"51-70","Male","Nebraska"
