"Customer ID","Segment","Cluster","Digital_Payment_Pref","Payment Method","Fast_Shipping_Pref","Shipping Type","Prefers_Small","Prefers_Large","Size","Color"
1181,"Segment 1",1,0,"Cash",0,"Standard",1,0,"S","Beige"
1182,"Segment 4",4,0,"Bank Transfer",0,"Free Shipping",0,1,"L","Teal"
1183,"Segment 2",2,1,"PayPal",1,"Express",0,0,"M","Maroon"
1184,"Segment 1",1,0,"Credit Card",0,"2-Day Shipping",0,0,"M","Yellow"
1185,"Segment 4",4,0,"Credit Card",1,"Express",1,0,"S","Indigo"
1186,"Segment 4",4,0,"Credit Card",0,"Standard",0,0,"M","Magenta"
1187,"Segment 4",4,0,"Credit Card",0,"2-Day Shipping",0,0,"M","Beige"
1188,"Segment 4",4,0,"Credit Card",1,"Express",0,1,"L","Maroon"
1189,"Segment 2",2,0,"Credit Card",1,"Next Day Air",0,0,"M","Magenta"
1190,"Segment 4",4,0,"Debit Card",0,"Free Shipping",0,1,"XL","Teal"
1191,"Segment 2",2,0,"Credit Card",1,"Next Day Air",0,0,"M","Orange"
1192,"Segment 1",1,1,"Venmo",0,"Free Shipping",0,1,"L","Charcoal"
1193,"Segment 2",2,1,"Venmo",0,"2-Day Shipping",0,0,"M","Turquoise"
1194,"Segment 1",1,0,"Credit Card",0,"2-Day Shipping",0,1,"L","Pink"
1195,"Segment 2",2,0,"Credit Card",0,"2-Day Shipping",1,0,"S","Teal"
1196,"Segment 1",1,1,"Venmo",0,"2-Day Shipping",0,0,"M","White"
1197,"Segment 3",3,0,"Bank Transfer",0,"2-Day Shipping",0,0,"M","Maroon"
1198,"Segment 4",4,1,"PayPal",0,"Standard",0,1,"L","Violet"
1199,"Segment 1",1,0,"Cash",0,"2-Day Shipping",0,0,"M","Brown"
1200,"Segment 4",4,0,"Debit Card",0,"Free Shipping",0,0,"M","Indigo"
1201,"Segment 1",1,1,"PayPal",0,"Store Pickup",0,1,"XL","Black"
1202,"Segment 3",3,1,"Venmo",0,"2-Day Shipping",0,1,"XL","Black"
1203,"Segment 2",2,1,"Venmo",0,"Standard",1,0,"S","Olive"
1204,"Segment 4",4,0,"Bank Transfer",0,"Free Shipping",0,0,"M","Orange"
1205,"Segment 4",4,0,"Credit Card",0,"2-Day Shipping",0,0,"M","Pink"
1206,"Segment 4",4,0,"Bank Transfer",0,"Standard",0,0,"M","Olive"
1207,"Segment 3",3,1,"Venmo",0,"Free Shipping",1,0,"S","Cyan"
1208,"Segment 4",4,0,"Credit Card",1,"Next Day Air",0,0,"M","White"
1209,"Segment 3",3,0,"Debit Card",0,"2-Day Shipping",1,0,"S","Red"
1210,"Segment 1",1,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Blue"
1211,"Segment 1",1,0,"Cash",1,"Next Day Air",0,0,"M","Olive"
1212,"Segment 1",1,1,"Venmo",0,"Store Pickup",0,0,"M","Green"
1213,"Segment 3",3,0,"Credit Card",0,"Free Shipping",0,0,"M","Yellow"
1214,"Segment 2",2,0,"Debit Card",1,"Express",0,1,"XL","Black"
1215,"Segment 3",3,0,"Cash",0,"Free Shipping",0,0,"M","Blue"
1216,"Segment 2",2,0,"Credit Card",0,"2-Day Shipping",0,1,"L","Pink"
1217,"Segment 2",2,1,"Venmo",0,"Free Shipping",0,1,"XL","Lavender"
1218,"Segment 3",3,0,"Cash",0,"Free Shipping",0,1,"XL","Cyan"
1219,"Segment 4",4,0,"Cash",0,"Store Pickup",0,0,"M","Cyan"
1220,"Segment 3",3,0,"Credit Card",1,"Next Day Air",0,0,"M","Gold"
1221,"Segment 4",4,0,"Bank Transfer",1,"Express",0,0,"M","Green"
1222,"Segment 1",1,0,"Cash",0,"Standard",0,0,"M","Red"
1223,"Segment 4",4,0,"Bank Transfer",0,"Store Pickup",0,1,"L","Magenta"
1224,"Segment 2",2,0,"Bank Transfer",0,"Free Shipping",0,1,"L","Red"
1225,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,0,"M","Yellow"
1226,"Segment 3",3,0,"Debit Card",0,"Free Shipping",1,0,"S","Turquoise"
1227,"Segment 4",4,1,"Venmo",0,"Store Pickup",1,0,"S","Cyan"
1228,"Segment 1",1,0,"Bank Transfer",0,"Store Pickup",0,1,"L","Yellow"
1229,"Segment 2",2,0,"Cash",1,"Express",1,0,"S","Yellow"
1230,"Segment 3",3,0,"Bank Transfer",1,"Express",0,1,"XL","Maroon"
1231,"Segment 1",1,1,"Venmo",0,"Standard",0,1,"L","Brown"
1232,"Segment 4",4,0,"Credit Card",0,"2-Day Shipping",0,0,"M","Gold"
1233,"Segment 2",2,0,"Debit Card",0,"Free Shipping",0,0,"M","Charcoal"
1234,"Segment 4",4,1,"Venmo",1,"Next Day Air",0,1,"L","Beige"
1235,"Segment 4",4,0,"Bank Transfer",0,"Store Pickup",0,0,"M","Indigo"
1236,"Segment 3",3,1,"PayPal",0,"Store Pickup",0,0,"M","Red"
1237,"Segment 1",1,0,"Debit Card",0,"Store Pickup",0,0,"M","White"
1238,"Segment 1",1,0,"Credit Card",0,"2-Day Shipping",1,0,"S","Charcoal"
1239,"Segment 4",4,1,"Venmo",1,"Express",0,0,"M","Violet"
1240,"Segment 2",2,0,"Debit Card",0,"Standard",0,1,"XL","Magenta"
1241,"Segment 3",3,0,"Debit Card",0,"Store Pickup",0,1,"L","White"
1242,"Segment 2",2,0,"Credit Card",1,"Express",0,1,"XL","Pink"
1243,"Segment 2",2,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Lavender"
1244,"Segment 3",3,0,"Debit Card",0,"Store Pickup",1,0,"S","Pink"
1245,"Segment 4",4,0,"Cash",0,"2-Day Shipping",1,0,"S","Silver"
1246,"Segment 2",2,0,"Bank Transfer",0,"Standard",0,0,"M","Violet"
1247,"Segment 3",3,0,"Cash",0,"Standard",0,0,"M","Charcoal"
1248,"Segment 4",4,1,"Venmo",1,"Express",0,0,"M","Charcoal"
1249,"Segment 2",2,0,"Credit Card",0,"Free Shipping",0,1,"XL","Red"
1250,"Segment 2",2,1,"Venmo",1,"Express",0,0,"M","Peach"
1251,"Segment 2",2,0,"Cash",0,"Free Shipping",0,1,"XL","Purple"
1252,"Segment 4",4,0,"Credit Card",1,"Next Day Air",0,1,"XL","Orange"
1253,"Segment 1",1,0,"Cash",0,"Standard",0,1,"L","Magenta"
1254,"Segment 1",1,1,"PayPal",1,"Express",0,1,"XL","Red"
1255,"Segment 2",2,0,"Credit Card",0,"2-Day Shipping",0,1,"XL","Black"
1256,"Segment 1",1,0,"Cash",0,"Standard",0,0,"M","Peach"
1257,"Segment 2",2,0,"Cash",1,"Express",1,0,"S","Olive"
1258,"Segment 2",2,0,"Cash",0,"Free Shipping",0,1,"L","Gold"
1259,"Segment 4",4,0,"Debit Card",0,"2-Day Shipping",0,1,"XL","Gold"
1260,"Segment 4",4,0,"Credit Card",0,"Standard",0,0,"M","Turquoise"
1261,"Segment 4",4,0,"Debit Card",0,"Store Pickup",0,1,"XL","Green"
1262,"Segment 3",3,0,"Credit Card",1,"Next Day Air",0,1,"L","Maroon"
1263,"Segment 1",1,1,"Venmo",0,"Store Pickup",0,1,"L","Brown"
1264,"Segment 1",1,0,"Credit Card",0,"2-Day Shipping",0,1,"L","Brown"
1265,"Segment 3",3,1,"Venmo",1,"Next Day Air",1,0,"S","Blue"
1266,"Segment 3",3,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Lavender"
1267,"Segment 1",1,0,"Debit Card",0,"Standard",0,0,"M","Peach"
1268,"Segment 3",3,0,"Cash",0,"Standard",1,0,"S","Gray"
1269,"Segment 3",3,0,"Debit Card",1,"Next Day Air",0,1,"XL","Charcoal"
1270,"Segment 2",2,1,"PayPal",0,"Standard",0,0,"M","Lavender"
1271,"Segment 4",4,0,"Cash",0,"Standard",0,0,"M","Green"
1272,"Segment 4",4,1,"PayPal",0,"Store Pickup",1,0,"S","Gray"
1273,"Segment 1",1,0,"Bank Transfer",1,"Express",0,0,"M","Orange"
1274,"Segment 2",2,0,"Credit Card",1,"Next Day Air",0,1,"L","Silver"
1275,"Segment 4",4,1,"PayPal",0,"2-Day Shipping",0,0,"M","Olive"
1276,"Segment 2",2,1,"PayPal",0,"Standard",1,0,"S","Turquoise"
1277,"Segment 4",4,0,"Bank Transfer",1,"Next Day Air",0,1,"L","Turquoise"
1278,"Segment 1",1,1,"Venmo",1,"Express",0,1,"L","Green"
1279,"Segment 3",3,1,"Venmo",1,"Next Day Air",0,0,"M","Violet"
1280,"Segment 2",2,0,"Debit Card",1,"Express",0,1,"L","Charcoal"
1281,"Segment 1",1,1,"Venmo",0,"2-Day Shipping",0,1,"L","White"
1282,"Segment 1",1,1,"Venmo",0,"Store Pickup",0,0,"M","Olive"
1283,"Segment 3",3,1,"Venmo",0,"Free Shipping",0,1,"L","Violet"
1284,"Segment 4",4,0,"Debit Card",0,"2-Day Shipping",0,0,"M","Violet"
1285,"Segment 4",4,1,"PayPal",1,"Express",0,0,"M","Black"
1286,"Segment 4",4,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Charcoal"
1287,"Segment 1",1,0,"Debit Card",1,"Next Day Air",0,1,"L","Yellow"
1288,"Segment 3",3,1,"PayPal",0,"Standard",0,1,"XL","Blue"
1289,"Segment 4",4,1,"PayPal",0,"Standard",0,1,"XL","Charcoal"
1290,"Segment 3",3,1,"PayPal",1,"Next Day Air",0,0,"M","Red"
1291,"Segment 2",2,1,"PayPal",0,"Free Shipping",0,0,"M","Indigo"
1292,"Segment 2",2,0,"Debit Card",0,"2-Day Shipping",1,0,"S","Beige"
1293,"Segment 1",1,0,"Bank Transfer",0,"Free Shipping",0,0,"M","Maroon"
1294,"Segment 1",1,0,"Debit Card",0,"Standard",0,1,"XL","Yellow"
1295,"Segment 1",1,0,"Cash",0,"Standard",0,0,"M","Silver"
1296,"Segment 3",3,1,"PayPal",0,"Standard",0,0,"M","Olive"
1297,"Segment 2",2,0,"Cash",1,"Express",1,0,"S","Teal"
1298,"Segment 4",4,1,"Venmo",0,"Standard",0,0,"M","Silver"
1299,"Segment 3",3,0,"Bank Transfer",0,"Free Shipping",1,0,"S","Indigo"
1300,"Segment 1",1,1,"Venmo",0,"2-Day Shipping",0,1,"L","Teal"
1301,"Segment 4",4,0,"Credit Card",1,"Next Day Air",0,0,"M","Charcoal"
1302,"Segment 1",1,0,"Debit Card",1,"Express",0,0,"M","Orange"
1303,"Segment 3",3,0,"Credit Card",1,"Next Day Air",0,0,"M","Gold"
1304,"Segment 3",3,0,"Credit Card",1,"Next Day Air",0,1,"L","Silver"
1305,"Segment 4",4,1,"PayPal",0,"2-Day Shipping",1,0,"S","Orange"
1306,"Segment 1",1,1,"PayPal",1,"Express",0,1,"XL","Peach"
1307,"Segment 2",2,1,"PayPal",1,"Next Day Air",0,1,"L","Brown"
1308,"Segment 3",3,1,"PayPal",1,"Express",0,1,"L","Black"
1309,"Segment 2",2,0,"Credit Card",1,"Next Day Air",0,1,"L","Red"
1310,"Segment 1",1,0,"Cash",0,"Store Pickup",0,1,"L","Lavender"
1311,"Segment 3",3,0,"Credit Card",0,"Store Pickup",0,1,"L","Brown"
1312,"Segment 1",1,1,"Venmo",1,"Express",0,0,"M","Maroon"
1313,"Segment 4",4,0,"Bank Transfer",0,"Store Pickup",0,0,"M","Violet"
1314,"Segment 2",2,0,"Credit Card",0,"Free Shipping",0,0,"M","Lavender"
1315,"Segment 3",3,0,"Debit Card",0,"Free Shipping",1,0,"S","Magenta"
1316,"Segment 4",4,0,"Debit Card",0,"2-Day Shipping",0,1,"L","Green"
1317,"Segment 1",1,0,"Debit Card",0,"Standard",1,0,"S","Lavender"
1318,"Segment 3",3,0,"Cash",0,"Free Shipping",0,0,"M","Green"
1319,"Segment 3",3,0,"Credit Card",1,"Express",0,0,"M","Maroon"
1320,"Segment 2",2,0,"Bank Transfer",0,"Standard",0,0,"M","Magenta"
1321,"Segment 2",2,0,"Debit Card",0,"Free Shipping",0,1,"XL","Teal"
1322,"Segment 4",4,0,"Bank Transfer",1,"Express",0,1,"L","Orange"
1323,"Segment 1",1,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Violet"
1324,"Segment 4",4,0,"Debit Card",0,"Standard",0,0,"M","Yellow"
1325,"Segment 3",3,0,"Credit Card",0,"Free Shipping",1,0,"S","Orange"
1326,"Segment 3",3,0,"Cash",1,"Express",0,1,"L","Gold"
1327,"Segment 1",1,0,"Cash",0,"Free Shipping",0,0,"M","Indigo"
1328,"Segment 2",2,0,"Cash",0,"Standard",0,0,"M","Turquoise"
1329,"Segment 4",4,0,"Bank Transfer",0,"Standard",0,0,"M","Orange"
1330,"Segment 2",2,1,"PayPal",1,"Express",0,0,"M","Indigo"
1331,"Segment 3",3,1,"PayPal",0,"Standard",0,0,"M","Charcoal"
1332,"Segment 3",3,1,"PayPal",0,"Standard",0,0,"M","Lavender"
1333,"Segment 4",4,0,"Bank Transfer",0,"Store Pickup",1,0,"S","Gold"
1334,"Segment 3",3,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Lavender"
1335,"Segment 1",1,1,"Venmo",0,"Store Pickup",1,0,"S","White"
1336,"Segment 1",1,0,"Credit Card",0,"2-Day Shipping",0,0,"M","Lavender"
1337,"Segment 1",1,0,"Debit Card",0,"Store Pickup",0,0,"M","Charcoal"
1338,"Segment 3",3,0,"Credit Card",1,"Express",0,1,"L","Silver"
1339,"Segment 2",2,1,"PayPal",0,"Standard",1,0,"S","Yellow"
1340,"Segment 1",1,0,"Bank Transfer",1,"Next Day Air",0,1,"L","Olive"
1341,"Segment 1",1,0,"Debit Card",1,"Next Day Air",0,0,"M","Peach"
1342,"Segment 3",3,0,"Bank Transfer",0,"Standard",0,1,"XL","Yellow"
1343,"Segment 2",2,0,"Bank Transfer",0,"2-Day Shipping",0,1,"XL","Yellow"
1344,"Segment 2",2,0,"Bank Transfer",0,"Standard",0,0,"M","Indigo"
1345,"Segment 1",1,0,"Cash",1,"Next Day Air",1,0,"S","Violet"
1346,"Segment 2",2,1,"Venmo",0,"Standard",0,0,"M","White"
1347,"Segment 3",3,1,"Venmo",0,"Free Shipping",0,1,"L","White"
1348,"Segment 4",4,0,"Bank Transfer",0,"2-Day Shipping",0,0,"M","Cyan"
1349,"Segment 3",3,0,"Credit Card",0,"Standard",0,1,"XL","Purple"
1350,"Segment 3",3,0,"Cash",1,"Next Day Air",0,1,"XL","Black"
1351,"Segment 1",1,0,"Cash",1,"Next Day Air",0,0,"M","Orange"
1352,"Segment 3",3,0,"Bank Transfer",0,"2-Day Shipping",0,1,"L","Maroon"
1353,"Segment 4",4,0,"Credit Card",1,"Next Day Air",0,1,"XL","Orange"
1354,"Segment 1",1,0,"Cash",1,"Next Day Air",0,0,"M","Teal"
1355,"Segment 2",2,0,"Bank Transfer",0,"2-Day Shipping",0,0,"M","Gray"
1356,"Segment 4",4,1,"PayPal",0,"2-Day Shipping",0,0,"M","Blue"
1357,"Segment 4",4,0,"Bank Transfer",0,"Free Shipping",0,0,"M","Cyan"
1358,"Segment 3",3,0,"Cash",1,"Next Day Air",1,0,"S","Red"
1359,"Segment 3",3,1,"Venmo",0,"Store Pickup",0,1,"XL","Pink"
1360,"Segment 1",1,0,"Bank Transfer",0,"Store Pickup",1,0,"S","Cyan"
1361,"Segment 2",2,0,"Bank Transfer",1,"Express",0,1,"L","Black"
1362,"Segment 2",2,0,"Debit Card",1,"Next Day Air",0,0,"M","Beige"
1363,"Segment 1",1,0,"Cash",1,"Express",0,0,"M","Gray"
1364,"Segment 4",4,1,"PayPal",1,"Express",0,1,"L","Red"
1365,"Segment 4",4,0,"Cash",1,"Express",0,1,"L","Yellow"
1366,"Segment 1",1,0,"Bank Transfer",0,"Store Pickup",0,0,"M","Magenta"
1367,"Segment 2",2,0,"Credit Card",0,"Free Shipping",0,0,"M","Magenta"
1368,"Segment 4",4,0,"Cash",1,"Express",1,0,"S","Black"
1369,"Segment 1",1,0,"Cash",1,"Express",0,1,"L","Orange"
1370,"Segment 3",3,1,"Venmo",0,"Standard",0,0,"M","Green"
1371,"Segment 3",3,0,"Bank Transfer",0,"2-Day Shipping",0,1,"L","Peach"
1372,"Segment 3",3,0,"Credit Card",0,"Store Pickup",0,0,"M","Charcoal"
1373,"Segment 4",4,1,"PayPal",0,"2-Day Shipping",0,0,"M","Gray"
1374,"Segment 3",3,0,"Cash",0,"Store Pickup",0,1,"L","Turquoise"
1375,"Segment 3",3,0,"Bank Transfer",0,"Free Shipping",0,0,"M","Red"
1376,"Segment 1",1,0,"Credit Card",0,"2-Day Shipping",0,1,"L","Brown"
1377,"Segment 4",4,1,"PayPal",0,"Free Shipping",0,1,"L","Pink"
1378,"Segment 3",3,1,"Venmo",1,"Next Day Air",0,1,"L","Olive"
1379,"Segment 3",3,1,"Venmo",0,"Free Shipping",0,1,"XL","Lavender"
1380,"Segment 3",3,1,"Venmo",0,"2-Day Shipping",0,1,"L","Purple"
1381,"Segment 2",2,0,"Cash",0,"Standard",1,0,"S","Beige"
1382,"Segment 3",3,1,"Venmo",0,"Standard",0,1,"L","Green"
1383,"Segment 4",4,0,"Bank Transfer",1,"Express",0,1,"L","Brown"
1384,"Segment 3",3,1,"Venmo",1,"Express",0,0,"M","Beige"
1385,"Segment 4",4,0,"Bank Transfer",0,"Standard",0,0,"M","Beige"
1386,"Segment 3",3,0,"Bank Transfer",0,"Store Pickup",0,0,"M","Indigo"
1387,"Segment 2",2,0,"Debit Card",1,"Next Day Air",0,0,"M","Silver"
1388,"Segment 3",3,0,"Credit Card",0,"Standard",0,0,"M","Gold"
1389,"Segment 2",2,0,"Cash",1,"Express",0,0,"M","Lavender"
1390,"Segment 3",3,0,"Debit Card",0,"Store Pickup",0,1,"L","Orange"
1391,"Segment 1",1,0,"Debit Card",0,"Standard",0,0,"M","Maroon"
1392,"Segment 2",2,0,"Credit Card",1,"Express",1,0,"S","White"
1393,"Segment 1",1,1,"Venmo",1,"Express",0,0,"M","Yellow"
1394,"Segment 1",1,1,"PayPal",1,"Express",0,1,"L","Yellow"
1395,"Segment 1",1,0,"Cash",1,"Next Day Air",0,1,"L","Magenta"
1396,"Segment 2",2,1,"PayPal",1,"Next Day Air",0,1,"L","Turquoise"
1397,"Segment 2",2,0,"Debit Card",1,"Next Day Air",0,1,"XL","Lavender"
1398,"Segment 4",4,1,"PayPal",0,"Store Pickup",1,0,"S","Magenta"
1399,"Segment 3",3,0,"Credit Card",0,"Free Shipping",0,0,"M","Cyan"
1400,"Segment 3",3,1,"Venmo",0,"Store Pickup",0,0,"M","Olive"
1401,"Segment 2",2,0,"Credit Card",1,"Next Day Air",0,0,"M","Red"
1402,"Segment 3",3,1,"PayPal",0,"2-Day Shipping",0,0,"M","Blue"
1403,"Segment 2",2,1,"PayPal",1,"Express",0,1,"L","White"
1404,"Segment 1",1,0,"Credit Card",0,"Store Pickup",0,0,"M","Peach"
1405,"Segment 2",2,0,"Debit Card",1,"Next Day Air",0,0,"M","Charcoal"
1406,"Segment 3",3,0,"Credit Card",0,"Store Pickup",0,0,"M","Peach"
1407,"Segment 3",3,0,"Debit Card",1,"Express",0,1,"L","Turquoise"
1408,"Segment 4",4,0,"Credit Card",1,"Express",0,1,"XL","Charcoal"
1409,"Segment 4",4,1,"Venmo",0,"Free Shipping",0,0,"M","Yellow"
1410,"Segment 1",1,0,"Cash",0,"Standard",0,0,"M","Blue"
1411,"Segment 4",4,0,"Debit Card",0,"Store Pickup",0,0,"M","Purple"
1412,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,1,"L","Green"
1413,"Segment 3",3,1,"Venmo",0,"2-Day Shipping",0,0,"M","Charcoal"
1414,"Segment 3",3,0,"Bank Transfer",0,"Store Pickup",1,0,"S","Indigo"
1415,"Segment 1",1,0,"Credit Card",0,"Store Pickup",0,0,"M","Black"
1416,"Segment 4",4,0,"Credit Card",0,"Free Shipping",0,0,"M","Blue"
1417,"Segment 2",2,0,"Cash",0,"Free Shipping",0,1,"L","Silver"
1418,"Segment 2",2,0,"Debit Card",0,"Standard",1,0,"S","Brown"
1419,"Segment 1",1,1,"Venmo",0,"2-Day Shipping",0,0,"M","Violet"
1420,"Segment 3",3,0,"Debit Card",0,"Free Shipping",0,0,"M","Orange"
1421,"Segment 1",1,1,"PayPal",0,"Store Pickup",0,1,"XL","Gray"
1422,"Segment 4",4,0,"Bank Transfer",0,"Standard",1,0,"S","Gold"
1423,"Segment 2",2,1,"PayPal",0,"Free Shipping",0,1,"L","Charcoal"
1424,"Segment 2",2,1,"Venmo",0,"Free Shipping",1,0,"S","Black"
1425,"Segment 2",2,0,"Bank Transfer",0,"Standard",1,0,"S","Indigo"
1426,"Segment 2",2,0,"Credit Card",1,"Next Day Air",1,0,"S","White"
1427,"Segment 2",2,1,"PayPal",0,"Free Shipping",0,0,"M","Yellow"
1428,"Segment 1",1,0,"Credit Card",0,"Store Pickup",1,0,"S","Orange"
1429,"Segment 1",1,1,"PayPal",1,"Express",1,0,"S","Green"
1430,"Segment 1",1,0,"Credit Card",0,"Standard",0,1,"L","Gold"
1431,"Segment 1",1,0,"Credit Card",0,"Free Shipping",1,0,"S","Orange"
1432,"Segment 3",3,1,"Venmo",1,"Express",0,0,"M","Cyan"
1433,"Segment 1",1,0,"Debit Card",1,"Express",0,1,"L","Black"
1434,"Segment 2",2,0,"Debit Card",1,"Next Day Air",0,1,"L","Yellow"
1435,"Segment 4",4,0,"Debit Card",0,"Free Shipping",0,1,"L","Maroon"
1436,"Segment 4",4,0,"Cash",0,"Standard",0,1,"XL","Black"
1437,"Segment 3",3,1,"PayPal",0,"Free Shipping",0,0,"M","Gray"
1438,"Segment 4",4,0,"Cash",0,"Free Shipping",0,1,"XL","Orange"
1439,"Segment 2",2,0,"Debit Card",0,"Standard",0,0,"M","Cyan"
1440,"Segment 1",1,0,"Cash",1,"Next Day Air",0,0,"M","Magenta"
1441,"Segment 1",1,1,"Venmo",0,"Standard",0,0,"M","Pink"
1442,"Segment 2",2,1,"Venmo",0,"Free Shipping",1,0,"S","Turquoise"
1443,"Segment 4",4,0,"Credit Card",0,"2-Day Shipping",1,0,"S","Violet"
1444,"Segment 2",2,0,"Cash",1,"Next Day Air",0,1,"L","Teal"
1445,"Segment 1",1,0,"Cash",1,"Express",0,1,"L","Pink"
1446,"Segment 2",2,0,"Credit Card",0,"2-Day Shipping",0,0,"M","Gold"
1447,"Segment 2",2,0,"Credit Card",1,"Express",0,1,"XL","Red"
1448,"Segment 3",3,1,"PayPal",1,"Next Day Air",1,0,"S","Beige"
1449,"Segment 4",4,0,"Credit Card",0,"Free Shipping",0,0,"M","Black"
1450,"Segment 3",3,0,"Cash",0,"Store Pickup",0,1,"L","Lavender"
1451,"Segment 3",3,0,"Cash",0,"Free Shipping",1,0,"S","Teal"
1452,"Segment 2",2,1,"PayPal",1,"Next Day Air",0,0,"M","Maroon"
1453,"Segment 2",2,0,"Bank Transfer",0,"2-Day Shipping",0,1,"L","Blue"
1454,"Segment 3",3,0,"Bank Transfer",0,"2-Day Shipping",1,0,"S","Teal"
1455,"Segment 2",2,0,"Credit Card",0,"Free Shipping",0,1,"L","Maroon"
1456,"Segment 4",4,1,"PayPal",1,"Express",0,1,"L","Silver"
1457,"Segment 4",4,1,"PayPal",0,"Store Pickup",1,0,"S","Olive"
1458,"Segment 4",4,1,"Venmo",1,"Express",1,0,"S","Gray"
1459,"Segment 2",2,1,"Venmo",0,"2-Day Shipping",0,0,"M","Peach"
1460,"Segment 1",1,1,"Venmo",1,"Express",0,1,"L","Yellow"
1461,"Segment 4",4,1,"Venmo",0,"Standard",0,1,"L","Violet"
1462,"Segment 4",4,1,"Venmo",0,"2-Day Shipping",1,0,"S","Red"
1463,"Segment 1",1,1,"Venmo",0,"2-Day Shipping",1,0,"S","Charcoal"
1464,"Segment 1",1,0,"Bank Transfer",0,"Store Pickup",0,0,"M","Beige"
1465,"Segment 1",1,0,"Bank Transfer",0,"2-Day Shipping",0,0,"M","Peach"
1466,"Segment 4",4,0,"Cash",0,"Store Pickup",0,1,"XL","Violet"
1467,"Segment 4",4,1,"PayPal",0,"Store Pickup",0,0,"M","Green"
1468,"Segment 1",1,0,"Debit Card",0,"Store Pickup",0,1,"XL","Olive"
1469,"Segment 2",2,0,"Cash",1,"Express",1,0,"S","Silver"
1470,"Segment 1",1,1,"PayPal",0,"Standard",0,0,"M","Purple"
1471,"Segment 2",2,0,"Cash",1,"Next Day Air",0,0,"M","Silver"
1472,"Segment 3",3,1,"Venmo",0,"2-Day Shipping",1,0,"S","Gray"
1473,"Segment 2",2,0,"Cash",0,"Store Pickup",0,1,"L","Turquoise"
1474,"Segment 4",4,0,"Credit Card",1,"Express",0,0,"M","Violet"
1475,"Segment 1",1,0,"Credit Card",1,"Next Day Air",1,0,"S","Pink"
1476,"Segment 1",1,0,"Cash",1,"Express",0,0,"M","Teal"
1477,"Segment 1",1,0,"Credit Card",1,"Next Day Air",0,0,"M","Magenta"
1478,"Segment 1",1,1,"PayPal",0,"Standard",0,1,"XL","Silver"
1479,"Segment 1",1,1,"Venmo",0,"Free Shipping",0,0,"M","Blue"
1480,"Segment 4",4,0,"Bank Transfer",0,"Standard",0,1,"L","Black"
1481,"Segment 3",3,0,"Cash",1,"Express",0,0,"M","Gold"
1482,"Segment 2",2,1,"PayPal",0,"Standard",1,0,"S","Gray"
1483,"Segment 1",1,0,"Bank Transfer",0,"2-Day Shipping",1,0,"S","Magenta"
1484,"Segment 1",1,0,"Debit Card",1,"Next Day Air",1,0,"S","Yellow"
1485,"Segment 1",1,1,"Venmo",0,"Store Pickup",0,0,"M","Teal"
1486,"Segment 3",3,0,"Cash",0,"Standard",0,1,"L","Red"
1487,"Segment 1",1,1,"Venmo",0,"Free Shipping",1,0,"S","Yellow"
1488,"Segment 1",1,1,"PayPal",0,"Store Pickup",0,1,"L","Black"
1489,"Segment 1",1,0,"Credit Card",0,"Standard",0,1,"L","Pink"
1490,"Segment 1",1,1,"Venmo",1,"Next Day Air",0,1,"XL","Magenta"
1491,"Segment 4",4,1,"Venmo",1,"Express",0,1,"L","Olive"
1492,"Segment 3",3,0,"Bank Transfer",0,"Free Shipping",1,0,"S","Black"
1493,"Segment 2",2,1,"Venmo",0,"Free Shipping",0,0,"M","Maroon"
1494,"Segment 2",2,0,"Credit Card",0,"Standard",1,0,"S","Gold"
1495,"Segment 3",3,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Gray"
1496,"Segment 1",1,1,"PayPal",1,"Next Day Air",0,0,"M","Brown"
1497,"Segment 4",4,1,"Venmo",0,"Standard",0,0,"M","Purple"
1498,"Segment 2",2,0,"Debit Card",0,"2-Day Shipping",1,0,"S","Magenta"
1499,"Segment 2",2,1,"Venmo",0,"Standard",0,0,"M","Teal"
1500,"Segment 3",3,0,"Credit Card",0,"Free Shipping",1,0,"S","Olive"
1501,"Segment 4",4,0,"Debit Card",1,"Next Day Air",0,1,"L","Maroon"
1502,"Segment 3",3,0,"Debit Card",0,"Standard",0,1,"XL","Silver"
1503,"Segment 3",3,0,"Cash",0,"Store Pickup",0,0,"M","Black"
1504,"Segment 2",2,0,"Cash",0,"2-Day Shipping",0,0,"M","Maroon"
1505,"Segment 4",4,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Teal"
1506,"Segment 2",2,0,"Cash",1,"Express",0,0,"M","Teal"
1507,"Segment 2",2,1,"PayPal",0,"2-Day Shipping",0,1,"L","Beige"
1508,"Segment 4",4,1,"Venmo",0,"2-Day Shipping",1,0,"S","Maroon"
1509,"Segment 1",1,0,"Cash",0,"Store Pickup",0,1,"L","Beige"
1510,"Segment 1",1,0,"Debit Card",0,"Free Shipping",0,1,"XL","White"
