"Customer ID","Segment","Cluster","Purchase_Frequency_Num","Frequency of Purchases","Discount_Sensitivity","Discount Applied","Promo Code Used","Subscription Status","Review Rating"
1380,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"No",2.8
1381,"Segment 2",2,26,"Fortnightly",2,1,1,"No",4.6
1382,"Segment 3",3,4,"Quarterly",2,1,1,"No",2.9
1383,"Segment 4",4,4,"Quarterly",2,1,1,"No",4.8
1384,"Segment 3",3,12,"Monthly",2,1,1,"No",3.3
1385,"Segment 4",4,52,"Weekly",2,1,1,"No",4.6
1386,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"No",2.6
1387,"Segment 2",2,4,"Quarterly",2,1,1,"No",4
1388,"Segment 3",3,12,"Monthly",2,1,1,"No",3.8
1389,"Segment 2",2,4,"Quarterly",2,1,1,"No",3.9
1390,"Segment 3",3,26,"Fortnightly",2,1,1,"No",2.6
1391,"Segment 1",1,52,"Weekly",2,1,1,"No",4.3
1392,"Segment 2",2,1,"Annually",2,1,1,"No",3.6
1393,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4.2
1394,"Segment 1",1,26,"Fortnightly",2,1,1,"No",3.9
1395,"Segment 1",1,52,"Weekly",2,1,1,"No",4.7
1396,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"No",2.8
1397,"Segment 2",2,12,"Monthly",2,1,1,"No",3
1398,"Segment 4",4,1,"Annually",2,1,1,"No",4.7
1399,"Segment 3",3,52,"Weekly",2,1,1,"No",2.5
1400,"Segment 3",3,1,"Annually",2,1,1,"No",3.1
1401,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",3.6
1402,"Segment 3",3,52,"Weekly",2,1,1,"No",3.5
1403,"Segment 2",2,12,"Monthly",2,1,1,"No",3.1
1404,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"No",3.6
1405,"Segment 2",2,52,"Weekly",2,1,1,"No",3.5
1406,"Segment 3",3,12,"Monthly",2,1,1,"No",2.7
1407,"Segment 3",3,12,"Monthly",2,1,1,"No",3.6
1408,"Segment 4",4,1,"Annually",2,1,1,"No",4.5
1409,"Segment 4",4,52,"Weekly",2,1,1,"No",4.1
1410,"Segment 1",1,26,"Fortnightly",2,1,1,"No",4.2
1411,"Segment 4",4,1,"Annually",2,1,1,"No",4
1412,"Segment 2",2,4,"Quarterly",2,1,1,"No",2.8
1413,"Segment 3",3,1,"Annually",2,1,1,"No",2.6
1414,"Segment 3",3,4,"Quarterly",2,1,1,"No",2.7
1415,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"No",4.5
1416,"Segment 4",4,NA,"Every 3 Months",2,1,1,"No",3.7
1417,"Segment 2",2,4,"Quarterly",2,1,1,"No",3.4
1418,"Segment 2",2,26,"Fortnightly",2,1,1,"No",4.6
1419,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4.1
1420,"Segment 3",3,4,"Quarterly",2,1,1,"No",2.6
1421,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4.6
1422,"Segment 4",4,26,"Fortnightly",2,1,1,"No",3
1423,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"No",3.4
1424,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",3.5
1425,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",3.5
1426,"Segment 2",2,1,"Annually",2,1,1,"No",3.7
1427,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",4.8
1428,"Segment 1",1,1,"Annually",2,1,1,"No",4.9
1429,"Segment 1",1,4,"Quarterly",2,1,1,"No",4.9
1430,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4.7
1431,"Segment 1",1,26,"Fortnightly",2,1,1,"No",4.9
1432,"Segment 3",3,4,"Quarterly",2,1,1,"No",2.9
1433,"Segment 1",1,4,"Quarterly",2,1,1,"No",4.4
1434,"Segment 2",2,52,"Weekly",2,1,1,"No",3.2
1435,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"No",4.6
1436,"Segment 4",4,52,"Weekly",2,1,1,"No",4
1437,"Segment 3",3,26,"Fortnightly",2,1,1,"No",3.7
1438,"Segment 4",4,1,"Annually",2,1,1,"No",4.2
1439,"Segment 2",2,12,"Monthly",2,1,1,"No",2.9
1440,"Segment 1",1,26,"Fortnightly",2,1,1,"No",4.8
1441,"Segment 1",1,12,"Monthly",2,1,1,"No",4.4
1442,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",3.4
1443,"Segment 4",4,1,"Annually",2,1,1,"No",2.8
1444,"Segment 2",2,12,"Monthly",2,1,1,"No",4.2
1445,"Segment 1",1,4,"Quarterly",2,1,1,"No",3.8
1446,"Segment 2",2,1,"Annually",2,1,1,"No",3.1
1447,"Segment 2",2,4,"Quarterly",2,1,1,"No",3.2
1448,"Segment 3",3,12,"Monthly",2,1,1,"No",3
1449,"Segment 4",4,NA,"Every 3 Months",2,1,1,"No",3.6
1450,"Segment 3",3,NA,"Every 3 Months",2,1,1,"No",2.5
1451,"Segment 3",3,4,"Quarterly",2,1,1,"No",3.4
1452,"Segment 2",2,4,"Quarterly",2,1,1,"No",2.5
1453,"Segment 2",2,4,"Quarterly",2,1,1,"No",4.7
1454,"Segment 3",3,26,"Fortnightly",2,1,1,"No",3.2
1455,"Segment 2",2,1,"Annually",2,1,1,"No",2.9
1456,"Segment 4",4,NA,"Every 3 Months",2,1,1,"No",4.9
1457,"Segment 4",4,NA,"Every 3 Months",2,1,1,"No",2.7
1458,"Segment 4",4,26,"Fortnightly",2,1,1,"No",4.7
1459,"Segment 2",2,52,"Weekly",2,1,1,"No",2.9
1460,"Segment 1",1,26,"Fortnightly",2,1,1,"No",4.8
1461,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"No",4.6
1462,"Segment 4",4,4,"Quarterly",2,1,1,"No",5
1463,"Segment 1",1,4,"Quarterly",2,1,1,"No",4.8
1464,"Segment 1",1,12,"Monthly",2,1,1,"No",4.9
1465,"Segment 1",1,4,"Quarterly",2,1,1,"No",4.6
1466,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"No",3.9
1467,"Segment 4",4,1,"Annually",2,1,1,"No",4.5
1468,"Segment 1",1,26,"Fortnightly",2,1,1,"No",4.7
1469,"Segment 2",2,26,"Fortnightly",2,1,1,"No",3.9
1470,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4.4
1471,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",3.9
1472,"Segment 3",3,NA,"Every 3 Months",2,1,1,"No",2.8
1473,"Segment 2",2,52,"Weekly",2,1,1,"No",3.5
1474,"Segment 4",4,NA,"Every 3 Months",2,1,1,"No",4.3
1475,"Segment 1",1,12,"Monthly",2,1,1,"No",3.9
1476,"Segment 1",1,12,"Monthly",2,1,1,"No",4
1477,"Segment 1",1,12,"Monthly",2,1,1,"No",4.1
1478,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4.3
1479,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"No",4.2
1480,"Segment 4",4,52,"Weekly",2,1,1,"No",4
1481,"Segment 3",3,4,"Quarterly",2,1,1,"No",3.6
1482,"Segment 2",2,4,"Quarterly",2,1,1,"No",3.3
1483,"Segment 1",1,52,"Weekly",2,1,1,"No",4.1
1484,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"No",4.7
1485,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4.4
1486,"Segment 3",3,26,"Fortnightly",2,1,1,"No",3.4
1487,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",5
1488,"Segment 1",1,1,"Annually",2,1,1,"No",4.6
1489,"Segment 1",1,52,"Weekly",2,1,1,"No",4
1490,"Segment 1",1,4,"Quarterly",2,1,1,"No",4.1
1491,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"No",4.9
1492,"Segment 3",3,4,"Quarterly",2,1,1,"No",2.7
1493,"Segment 2",2,4,"Quarterly",2,1,1,"No",4.5
1494,"Segment 2",2,4,"Quarterly",2,1,1,"No",2.7
1495,"Segment 3",3,26,"Fortnightly",2,1,1,"No",3
1496,"Segment 1",1,52,"Weekly",2,1,1,"No",4.5
1497,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"No",5
1498,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",3.8
1499,"Segment 2",2,26,"Fortnightly",2,1,1,"No",3.1
1500,"Segment 3",3,NA,"Every 3 Months",2,1,1,"No",3.4
1501,"Segment 4",4,12,"Monthly",2,1,1,"No",4.8
1502,"Segment 3",3,NA,"Every 3 Months",2,1,1,"No",2.7
1503,"Segment 3",3,26,"Fortnightly",2,1,1,"No",3.2
1504,"Segment 2",2,4,"Quarterly",2,1,1,"No",3.9
1505,"Segment 4",4,12,"Monthly",2,1,1,"No",4.2
1506,"Segment 2",2,12,"Monthly",2,1,1,"No",3
1507,"Segment 2",2,4,"Quarterly",2,1,1,"No",3
1508,"Segment 4",4,1,"Annually",2,1,1,"No",3.7
1509,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4.4
1510,"Segment 1",1,1,"Annually",2,1,1,"No",4.6
1511,"Segment 2",2,1,"Annually",2,1,1,"No",3
1512,"Segment 4",4,52,"Weekly",2,1,1,"No",3.6
1513,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"No",3.9
1514,"Segment 1",1,12,"Monthly",2,1,1,"No",4.1
1515,"Segment 3",3,52,"Weekly",2,1,1,"No",3.9
1516,"Segment 4",4,52,"Weekly",2,1,1,"No",3.9
1517,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"No",4.5
1518,"Segment 2",2,4,"Quarterly",2,1,1,"No",3.4
1519,"Segment 4",4,26,"Fortnightly",2,1,1,"No",4.1
1520,"Segment 4",4,52,"Weekly",2,1,1,"No",4.9
1521,"Segment 1",1,4,"Quarterly",2,1,1,"No",4.4
1522,"Segment 3",3,52,"Weekly",2,1,1,"No",2.7
1523,"Segment 1",1,12,"Monthly",2,1,1,"No",4.8
1524,"Segment 4",4,1,"Annually",2,1,1,"No",3.3
1525,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"No",4.4
1526,"Segment 1",1,26,"Fortnightly",2,1,1,"No",4.6
1527,"Segment 2",2,12,"Monthly",2,1,1,"No",3.1
1528,"Segment 1",1,26,"Fortnightly",2,1,1,"No",4.5
1529,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"No",4
1530,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"No",3.1
1531,"Segment 2",2,4,"Quarterly",2,1,1,"No",3.9
1532,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"No",4.5
1533,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",4.4
1534,"Segment 2",2,4,"Quarterly",2,1,1,"No",3.6
1535,"Segment 4",4,26,"Fortnightly",2,1,1,"No",3.4
1536,"Segment 1",1,12,"Monthly",2,1,1,"No",4
1537,"Segment 3",3,4,"Quarterly",2,1,1,"No",2.6
1538,"Segment 4",4,1,"Annually",2,1,1,"No",3.2
1539,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"No",3.2
1540,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",5
1541,"Segment 3",3,12,"Monthly",2,1,1,"No",2.9
1542,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"No",2.9
1543,"Segment 2",2,52,"Weekly",2,1,1,"No",3.5
1544,"Segment 4",4,1,"Annually",2,1,1,"No",4
1545,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"No",3.9
1546,"Segment 1",1,1,"Annually",2,1,1,"No",4.9
1547,"Segment 2",2,1,"Annually",2,1,1,"No",3.8
1548,"Segment 2",2,4,"Quarterly",2,1,1,"No",3.5
1549,"Segment 2",2,52,"Weekly",2,1,1,"No",3.7
1550,"Segment 3",3,NA,"Every 3 Months",2,1,1,"No",2.9
1551,"Segment 2",2,4,"Quarterly",2,1,1,"No",2.8
1552,"Segment 2",2,12,"Monthly",2,1,1,"No",3.7
1553,"Segment 2",2,12,"Monthly",2,1,1,"No",3
1554,"Segment 1",1,4,"Quarterly",2,1,1,"No",4.8
1555,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"No",2.7
1556,"Segment 1",1,4,"Quarterly",2,1,1,"No",4.5
1557,"Segment 3",3,4,"Quarterly",2,1,1,"No",2.7
1558,"Segment 1",1,4,"Quarterly",2,1,1,"No",3.5
1559,"Segment 3",3,NA,"Every 3 Months",2,1,1,"No",3.5
1560,"Segment 4",4,26,"Fortnightly",2,1,1,"No",4.5
1561,"Segment 4",4,52,"Weekly",2,1,1,"No",3.8
1562,"Segment 2",2,4,"Quarterly",2,1,1,"No",3.8
1563,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"No",3.2
1564,"Segment 2",2,52,"Weekly",2,1,1,"No",4.3
1565,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4.5
1566,"Segment 4",4,1,"Annually",2,1,1,"No",4.2
1567,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"No",3
1568,"Segment 1",1,12,"Monthly",2,1,1,"No",4.1
1569,"Segment 4",4,12,"Monthly",2,1,1,"No",4.6
1570,"Segment 3",3,52,"Weekly",2,1,1,"No",2.9
1571,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4.8
1572,"Segment 1",1,26,"Fortnightly",2,1,1,"No",4.5
1573,"Segment 3",3,12,"Monthly",2,1,1,"No",3.4
1574,"Segment 1",1,52,"Weekly",2,1,1,"No",4.3
1575,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"No",4.2
1576,"Segment 2",2,26,"Fortnightly",2,1,1,"No",3.6
1577,"Segment 4",4,12,"Monthly",2,1,1,"No",3.7
1578,"Segment 2",2,26,"Fortnightly",2,1,1,"No",4
1579,"Segment 4",4,4,"Quarterly",2,1,1,"No",4.9
1580,"Segment 3",3,12,"Monthly",2,1,1,"No",3.1
1581,"Segment 4",4,1,"Annually",2,1,1,"No",3.7
1582,"Segment 4",4,4,"Quarterly",2,1,1,"No",4.2
1583,"Segment 3",3,12,"Monthly",2,1,1,"No",2.5
1584,"Segment 4",4,1,"Annually",2,1,1,"No",4.3
1585,"Segment 3",3,4,"Quarterly",2,1,1,"No",3.1
1586,"Segment 2",2,26,"Fortnightly",2,1,1,"No",3
1587,"Segment 1",1,52,"Weekly",2,1,1,"No",4
1588,"Segment 4",4,26,"Fortnightly",2,1,1,"No",3.5
1589,"Segment 2",2,12,"Monthly",2,1,1,"No",3.2
1590,"Segment 3",3,52,"Weekly",2,1,1,"No",2.7
1591,"Segment 3",3,1,"Annually",2,1,1,"No",3
1592,"Segment 3",3,1,"Annually",2,1,1,"No",2.9
1593,"Segment 4",4,NA,"Every 3 Months",2,1,1,"No",3.3
1594,"Segment 4",4,12,"Monthly",2,1,1,"No",4.9
1595,"Segment 2",2,26,"Fortnightly",2,1,1,"No",3.7
1596,"Segment 2",2,26,"Fortnightly",2,1,1,"No",3.5
1597,"Segment 1",1,12,"Monthly",2,1,1,"No",4.7
1598,"Segment 2",2,4,"Quarterly",2,1,1,"No",2.6
1599,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"No",4.1
1600,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"No",2.8
1601,"Segment 1",1,52,"Weekly",2,1,1,"No",4.7
1602,"Segment 2",2,12,"Monthly",2,1,1,"No",2.9
1603,"Segment 2",2,26,"Fortnightly",2,1,1,"No",2.8
1604,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"No",4.3
1605,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4.8
1606,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"No",3.4
1607,"Segment 2",2,26,"Fortnightly",2,1,1,"No",4.3
1608,"Segment 3",3,4,"Quarterly",2,1,1,"No",2.7
1609,"Segment 1",1,NA,"Bi-Weekly",2,1,1,"No",4.6
1610,"Segment 1",1,12,"Monthly",2,1,1,"No",4.1
1611,"Segment 3",3,1,"Annually",2,1,1,"No",3.4
1612,"Segment 1",1,12,"Monthly",2,1,1,"No",4.5
1613,"Segment 1",1,12,"Monthly",2,1,1,"No",4.4
1614,"Segment 1",1,26,"Fortnightly",2,1,1,"No",4
1615,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"No",3.4
1616,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"No",3.2
1617,"Segment 3",3,4,"Quarterly",2,1,1,"No",3.4
1618,"Segment 1",1,26,"Fortnightly",2,1,1,"No",4.3
1619,"Segment 4",4,4,"Quarterly",2,1,1,"No",5
1620,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"No",3.5
1621,"Segment 3",3,NA,"Every 3 Months",2,1,1,"No",3.1
1622,"Segment 2",2,26,"Fortnightly",2,1,1,"No",3.9
1623,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4
1624,"Segment 2",2,1,"Annually",2,1,1,"No",3.5
1625,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",3.6
1626,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"No",3
1627,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"No",2.6
1628,"Segment 2",2,1,"Annually",2,1,1,"No",2.9
1629,"Segment 3",3,12,"Monthly",2,1,1,"No",3.1
1630,"Segment 3",3,4,"Quarterly",2,1,1,"No",3.3
1631,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",2.9
1632,"Segment 2",2,26,"Fortnightly",2,1,1,"No",3.9
1633,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",4.7
1634,"Segment 4",4,NA,"Bi-Weekly",2,1,1,"No",4.4
1635,"Segment 1",1,NA,"Every 3 Months",2,1,1,"No",3.6
1636,"Segment 2",2,1,"Annually",2,1,1,"No",3.2
1637,"Segment 2",2,26,"Fortnightly",2,1,1,"No",4
1638,"Segment 2",2,26,"Fortnightly",2,1,1,"No",3.5
1639,"Segment 2",2,52,"Weekly",2,1,1,"No",4.6
1640,"Segment 3",3,1,"Annually",2,1,1,"No",3.3
1641,"Segment 2",2,52,"Weekly",2,1,1,"No",4
1642,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",3.4
1643,"Segment 1",1,26,"Fortnightly",2,1,1,"No",4.2
1644,"Segment 3",3,12,"Monthly",2,1,1,"No",3.9
1645,"Segment 4",4,12,"Monthly",2,1,1,"No",3.9
1646,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",2.8
1647,"Segment 4",4,NA,"Every 3 Months",2,1,1,"No",3.7
1648,"Segment 1",1,4,"Quarterly",2,1,1,"No",4.9
1649,"Segment 3",3,12,"Monthly",2,1,1,"No",2.6
1650,"Segment 4",4,4,"Quarterly",2,1,1,"No",4.9
1651,"Segment 2",2,26,"Fortnightly",2,1,1,"No",3.4
1652,"Segment 4",4,12,"Monthly",2,1,1,"No",3.9
1653,"Segment 2",2,26,"Fortnightly",2,1,1,"No",4
1654,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"No",3
1655,"Segment 2",2,4,"Quarterly",2,1,1,"No",2.6
1656,"Segment 3",3,12,"Monthly",2,1,1,"No",3.2
1657,"Segment 3",3,NA,"Every 3 Months",2,1,1,"No",2.6
1658,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"No",3.2
1659,"Segment 1",1,52,"Weekly",2,1,1,"No",4.1
1660,"Segment 2",2,1,"Annually",2,1,1,"No",3.9
1661,"Segment 2",2,12,"Monthly",2,1,1,"No",4.1
1662,"Segment 4",4,4,"Quarterly",2,1,1,"No",2.7
1663,"Segment 2",2,26,"Fortnightly",2,1,1,"No",4.6
1664,"Segment 2",2,NA,"Bi-Weekly",2,1,1,"No",3.5
1665,"Segment 1",1,52,"Weekly",2,1,1,"No",5
1666,"Segment 2",2,12,"Monthly",2,1,1,"No",3.4
1667,"Segment 2",2,1,"Annually",2,1,1,"No",3.1
1668,"Segment 2",2,NA,"Every 3 Months",2,1,1,"No",3.4
1669,"Segment 2",2,26,"Fortnightly",2,1,1,"No",4
1670,"Segment 3",3,4,"Quarterly",2,1,1,"No",2.7
1671,"Segment 3",3,52,"Weekly",2,1,1,"No",3.6
1672,"Segment 1",1,52,"Weekly",2,1,1,"No",4
1673,"Segment 3",3,4,"Quarterly",2,1,1,"No",3.8
1674,"Segment 3",3,NA,"Bi-Weekly",2,1,1,"No",3.4
1675,"Segment 3",3,26,"Fortnightly",2,1,1,"No",3.2
1676,"Segment 1",1,1,"Annually",2,1,1,"No",4.7
1677,"Segment 3",3,52,"Weekly",2,1,1,"No",3.1
1678,"Segment 2",2,52,"Weekly",0,0,0,"No",3.3
1679,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.8
1680,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",4.5
1681,"Segment 2",2,1,"Annually",0,0,0,"No",3.4
1682,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.7
1683,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.9
1684,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.5
1685,"Segment 1",1,52,"Weekly",0,0,0,"No",4.6
1686,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.6
1687,"Segment 1",1,1,"Annually",0,0,0,"No",4.2
1688,"Segment 4",4,1,"Annually",0,0,0,"No",3.7
1689,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3
1690,"Segment 1",1,12,"Monthly",0,0,0,"No",4.6
1691,"Segment 2",2,1,"Annually",0,0,0,"No",3.2
1692,"Segment 2",2,1,"Annually",0,0,0,"No",3.5
1693,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.6
1694,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.9
1695,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.7
1696,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.7
1697,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4
1698,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.5
1699,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.8
1700,"Segment 1",1,1,"Annually",0,0,0,"No",4
1701,"Segment 4",4,12,"Monthly",0,0,0,"No",4.1
1702,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.8
1703,"Segment 4",4,52,"Weekly",0,0,0,"No",5
1704,"Segment 2",2,1,"Annually",0,0,0,"No",4
1705,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.9
1706,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",3.4
1707,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3
1708,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.9
1709,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.2
1710,"Segment 4",4,1,"Annually",0,0,0,"No",3.8
1711,"Segment 1",1,4,"Quarterly",0,0,0,"No",3.8
1712,"Segment 1",1,12,"Monthly",0,0,0,"No",4.7
1713,"Segment 4",4,26,"Fortnightly",0,0,0,"No",3.8
1714,"Segment 2",2,4,"Quarterly",0,0,0,"No",4.6
1715,"Segment 1",1,12,"Monthly",0,0,0,"No",4.4
1716,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.4
1717,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",4.7
1718,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.9
1719,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",3.4
1720,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.2
1721,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.8
1722,"Segment 1",1,12,"Monthly",0,0,0,"No",4.3
1723,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.3
1724,"Segment 2",2,1,"Annually",0,0,0,"No",3.3
1725,"Segment 3",3,52,"Weekly",0,0,0,"No",3.3
1726,"Segment 2",2,4,"Quarterly",0,0,0,"No",3
1727,"Segment 2",2,52,"Weekly",0,0,0,"No",2.8
1728,"Segment 2",2,12,"Monthly",0,0,0,"No",4
1729,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.3
1730,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.8
1731,"Segment 1",1,52,"Weekly",0,0,0,"No",4.2
1732,"Segment 3",3,12,"Monthly",0,0,0,"No",3.1
1733,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.6
1734,"Segment 4",4,1,"Annually",0,0,0,"No",3.4
1735,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.1
1736,"Segment 2",2,1,"Annually",0,0,0,"No",3.6
1737,"Segment 2",2,4,"Quarterly",0,0,0,"No",2.6
1738,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.2
1739,"Segment 2",2,52,"Weekly",0,0,0,"No",2.9
1740,"Segment 1",1,52,"Weekly",0,0,0,"No",4.2
1741,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.3
1742,"Segment 3",3,12,"Monthly",0,0,0,"No",3.6
1743,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.3
1744,"Segment 3",3,52,"Weekly",0,0,0,"No",3.3
1745,"Segment 2",2,52,"Weekly",0,0,0,"No",3
1746,"Segment 2",2,52,"Weekly",0,0,0,"No",3.6
1747,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.1
1748,"Segment 2",2,4,"Quarterly",0,0,0,"No",2.9
1749,"Segment 4",4,1,"Annually",0,0,0,"No",3.9
1750,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.2
1751,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.1
1752,"Segment 2",2,1,"Annually",0,0,0,"No",3.2
1753,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.3
1754,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.8
1755,"Segment 4",4,26,"Fortnightly",0,0,0,"No",3.8
1756,"Segment 2",2,12,"Monthly",0,0,0,"No",4.6
1757,"Segment 3",3,52,"Weekly",0,0,0,"No",2.8
1758,"Segment 3",3,1,"Annually",0,0,0,"No",3.6
1759,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.3
1760,"Segment 2",2,52,"Weekly",0,0,0,"No",4
1761,"Segment 3",3,52,"Weekly",0,0,0,"No",3.5
1762,"Segment 1",1,52,"Weekly",0,0,0,"No",4.9
1763,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.1
1764,"Segment 4",4,1,"Annually",0,0,0,"No",3.9
1765,"Segment 2",2,4,"Quarterly",0,0,0,"No",3
1766,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.1
1767,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",4.3
1768,"Segment 4",4,26,"Fortnightly",0,0,0,"No",3.8
1769,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",3.9
1770,"Segment 1",1,12,"Monthly",0,0,0,"No",4.3
1771,"Segment 2",2,52,"Weekly",0,0,0,"No",4.3
1772,"Segment 4",4,1,"Annually",0,0,0,"No",4.7
1773,"Segment 2",2,1,"Annually",0,0,0,"No",3.1
1774,"Segment 3",3,1,"Annually",0,0,0,"No",2.7
1775,"Segment 4",4,52,"Weekly",0,0,0,"No",3.7
1776,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.3
1777,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.4
1778,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.7
1779,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.9
1780,"Segment 1",1,52,"Weekly",0,0,0,"No",4.3
1781,"Segment 4",4,52,"Weekly",0,0,0,"No",4.2
1782,"Segment 1",1,4,"Quarterly",0,0,0,"No",3.7
1783,"Segment 4",4,26,"Fortnightly",0,0,0,"No",2.7
1784,"Segment 2",2,12,"Monthly",0,0,0,"No",3.3
